gene,gene_upper,panel,source_lists,categories,source_evidence
ANO1,ANO1,Tier4_Expanded_Calcium_Associated_732,Curated_258,Ca_activated,Curated_258:Ca_activated
ANO2,ANO2,Tier4_Expanded_Calcium_Associated_732,Curated_258,Ca_activated,Curated_258:Ca_activated
ANXA1,ANXA1,Tier4_Expanded_Calcium_Associated_732,Calcium_genes_analysis;Categorized_calcium;Curated_258;Galaxy_STAR_calcium,Annexins;Ca-binding proteins;Calcium_Binding;Galaxy_STAR_calcium,Calcium_genes_analysis:Calcium_Binding;Categorized_calcium:Ca-binding proteins;Curated_258:Annexins;Galaxy_STAR_calcium:Galaxy_STAR_calcium
ANXA10,ANXA10,Tier4_Expanded_Calcium_Associated_732,Calcium_genes_analysis,Calcium_Binding,Calcium_genes_analysis:Calcium_Binding
ANXA11,ANXA11,Tier4_Expanded_Calcium_Associated_732,Calcium_genes_analysis;Curated_258,Annexins;Calcium_Binding,Calcium_genes_analysis:Calcium_Binding;Curated_258:Annexins
ANXA13,ANXA13,Tier4_Expanded_Calcium_Associated_732,Calcium_genes_analysis,Calcium_Binding,Calcium_genes_analysis:Calcium_Binding
ANXA2,ANXA2,Tier4_Expanded_Calcium_Associated_732,Calcium_genes_analysis;Curated_258,Annexins;Calcium_Binding,Calcium_genes_analysis:Calcium_Binding;Curated_258:Annexins
ANXA2R-AS1,ANXA2R-AS1,Tier4_Expanded_Calcium_Associated_732,Categorized_calcium;Galaxy_STAR_calcium,Ca-binding proteins;Galaxy_STAR_calcium,Categorized_calcium:Ca-binding proteins;Galaxy_STAR_calcium:Galaxy_STAR_calcium
ANXA3,ANXA3,Tier4_Expanded_Calcium_Associated_732,Calcium_genes_analysis;Curated_258,Annexins;Calcium_Binding,Calcium_genes_analysis:Calcium_Binding;Curated_258:Annexins
ANXA4,ANXA4,Tier4_Expanded_Calcium_Associated_732,Calcium_genes_analysis;Curated_258,Annexins;Calcium_Binding,Calcium_genes_analysis:Calcium_Binding;Curated_258:Annexins
ANXA5,ANXA5,Tier4_Expanded_Calcium_Associated_732,Calcium_genes_analysis;Curated_258,Annexins;Calcium_Binding,Calcium_genes_analysis:Calcium_Binding;Curated_258:Annexins
ANXA6,ANXA6,Tier4_Expanded_Calcium_Associated_732,Calcium_genes_analysis;Curated_258,Annexins;Calcium_Binding,Calcium_genes_analysis:Calcium_Binding;Curated_258:Annexins
ANXA7,ANXA7,Tier4_Expanded_Calcium_Associated_732,Calcium_genes_analysis;Categorized_calcium;Curated_258;Galaxy_STAR_calcium,Annexins;Ca-binding proteins;Calcium_Binding;Galaxy_STAR_calcium,Calcium_genes_analysis:Calcium_Binding;Categorized_calcium:Ca-binding proteins;Curated_258:Annexins;Galaxy_STAR_calcium:Galaxy_STAR_calcium
ANXA8,ANXA8,Tier4_Expanded_Calcium_Associated_732,Calcium_genes_analysis,Calcium_Binding,Calcium_genes_analysis:Calcium_Binding
ANXA9,ANXA9,Tier4_Expanded_Calcium_Associated_732,Calcium_genes_analysis,Calcium_Binding,Calcium_genes_analysis:Calcium_Binding
AP2M1,AP2M1,Tier4_Expanded_Calcium_Associated_732,Categorized_calcium;Galaxy_STAR_calcium,Galaxy_STAR_calcium;Other Ca-related,Categorized_calcium:Other Ca-related;Galaxy_STAR_calcium:Galaxy_STAR_calcium
ARAP3,ARAP3,Tier4_Expanded_Calcium_Associated_732,Categorized_calcium;Galaxy_STAR_calcium;KEGG_calcium_cAMP,Galaxy_STAR_calcium;Other Ca-related;cAMP signaling pathway,Categorized_calcium:Other Ca-related;Galaxy_STAR_calcium:Galaxy_STAR_calcium;KEGG_calcium_cAMP:cAMP signaling pathway
ARLN,ARLN,Tier4_Expanded_Calcium_Associated_732,KEGG_calcium_cAMP,Calcium signaling pathway,KEGG_calcium_cAMP:Calcium signaling pathway
ASPH,ASPH,Tier4_Expanded_Calcium_Associated_732,Calcium_genes_analysis;Categorized_calcium;Galaxy_STAR_calcium;KEGG_calcium_cAMP,Calcium signaling pathway;ER_Calcium;Galaxy_STAR_calcium;Other Ca-related,Calcium_genes_analysis:ER_Calcium;Categorized_calcium:Other Ca-related;Galaxy_STAR_calcium:Galaxy_STAR_calcium;KEGG_calcium_cAMP:Calcium signaling pathway
ATF2,ATF2,Tier4_Expanded_Calcium_Associated_732,KEGG_calcium_cAMP,cGMP-PKG signaling pathway,KEGG_calcium_cAMP:cGMP-PKG signaling pathway
ATF4,ATF4,Tier4_Expanded_Calcium_Associated_732,Calcium_genes_analysis;KEGG_calcium_cAMP,Calcium_Signaling;cGMP-PKG signaling pathway,Calcium_genes_analysis:Calcium_Signaling;KEGG_calcium_cAMP:cGMP-PKG signaling pathway
ATF6,ATF6,Tier4_Expanded_Calcium_Associated_732,Calcium_genes_analysis,Calcium_Signaling,Calcium_genes_analysis:Calcium_Signaling
ATF6B,ATF6B,Tier4_Expanded_Calcium_Associated_732,KEGG_calcium_cAMP,cGMP-PKG signaling pathway,KEGG_calcium_cAMP:cGMP-PKG signaling pathway
ATP13A1,ATP13A1,Tier4_Expanded_Calcium_Associated_732,Categorized_calcium;Galaxy_STAR_calcium,Galaxy_STAR_calcium;Other Ca-related,Categorized_calcium:Other Ca-related;Galaxy_STAR_calcium:Galaxy_STAR_calcium
ATP13A3,ATP13A3,Tier4_Expanded_Calcium_Associated_732,Categorized_calcium;Galaxy_STAR_calcium,Galaxy_STAR_calcium;Other Ca-related,Categorized_calcium:Other Ca-related;Galaxy_STAR_calcium:Galaxy_STAR_calcium
ATP1A1,ATP1A1,Tier4_Expanded_Calcium_Associated_732,KEGG_calcium_cAMP,cGMP-PKG signaling pathway,KEGG_calcium_cAMP:cGMP-PKG signaling pathway
ATP1A2,ATP1A2,Tier4_Expanded_Calcium_Associated_732,KEGG_calcium_cAMP,cGMP-PKG signaling pathway,KEGG_calcium_cAMP:cGMP-PKG signaling pathway
ATP1A3,ATP1A3,Tier4_Expanded_Calcium_Associated_732,KEGG_calcium_cAMP,cGMP-PKG signaling pathway,KEGG_calcium_cAMP:cGMP-PKG signaling pathway
ATP1A4,ATP1A4,Tier4_Expanded_Calcium_Associated_732,KEGG_calcium_cAMP,cGMP-PKG signaling pathway,KEGG_calcium_cAMP:cGMP-PKG signaling pathway
ATP1B1,ATP1B1,Tier4_Expanded_Calcium_Associated_732,KEGG_calcium_cAMP,cGMP-PKG signaling pathway,KEGG_calcium_cAMP:cGMP-PKG signaling pathway
ATP1B2,ATP1B2,Tier4_Expanded_Calcium_Associated_732,KEGG_calcium_cAMP,cGMP-PKG signaling pathway,KEGG_calcium_cAMP:cGMP-PKG signaling pathway
ATP1B3,ATP1B3,Tier4_Expanded_Calcium_Associated_732,KEGG_calcium_cAMP,cGMP-PKG signaling pathway,KEGG_calcium_cAMP:cGMP-PKG signaling pathway
ATP1B4,ATP1B4,Tier4_Expanded_Calcium_Associated_732,KEGG_calcium_cAMP,cGMP-PKG signaling pathway,KEGG_calcium_cAMP:cGMP-PKG signaling pathway
ATP2A1,ATP2A1,Tier4_Expanded_Calcium_Associated_732,Calcium_genes_analysis;Curated_258;KEGG_calcium_cAMP,Ca_pumps;Calcium signaling pathway;Calcium_Channel,Calcium_genes_analysis:Calcium_Channel;Curated_258:Ca_pumps;KEGG_calcium_cAMP:Calcium signaling pathway
ATP2A2,ATP2A2,Tier4_Expanded_Calcium_Associated_732,Calcium_genes_analysis;Curated_258;KEGG_calcium_cAMP,Ca_pumps;Calcium signaling pathway;Calcium_Channel,Calcium_genes_analysis:Calcium_Channel;Curated_258:Ca_pumps;KEGG_calcium_cAMP:Calcium signaling pathway
ATP2A3,ATP2A3,Tier4_Expanded_Calcium_Associated_732,Calcium_genes_analysis;Curated_258;KEGG_calcium_cAMP,Ca_pumps;Calcium signaling pathway;Calcium_Channel,Calcium_genes_analysis:Calcium_Channel;Curated_258:Ca_pumps;KEGG_calcium_cAMP:Calcium signaling pathway
ATP2B1,ATP2B1,Tier4_Expanded_Calcium_Associated_732,Calcium_genes_analysis;Curated_258;KEGG_calcium_cAMP,Ca_pumps;Calcium signaling pathway;Calcium_Channel,Calcium_genes_analysis:Calcium_Channel;Curated_258:Ca_pumps;KEGG_calcium_cAMP:Calcium signaling pathway
ATP2B2,ATP2B2,Tier4_Expanded_Calcium_Associated_732,Calcium_genes_analysis;Curated_258;KEGG_calcium_cAMP,Ca_pumps;Calcium signaling pathway;Calcium_Channel,Calcium_genes_analysis:Calcium_Channel;Curated_258:Ca_pumps;KEGG_calcium_cAMP:Calcium signaling pathway
ATP2B3,ATP2B3,Tier4_Expanded_Calcium_Associated_732,Calcium_genes_analysis;Curated_258;KEGG_calcium_cAMP,Ca_pumps;Calcium signaling pathway;Calcium_Channel,Calcium_genes_analysis:Calcium_Channel;Curated_258:Ca_pumps;KEGG_calcium_cAMP:Calcium signaling pathway
ATP2B4,ATP2B4,Tier4_Expanded_Calcium_Associated_732,Calcium_genes_analysis;Categorized_calcium;Curated_258;Galaxy_STAR_calcium;KEGG_calcium_cAMP,Ca pumps/exchangers;Ca_pumps;Calcium signaling pathway;Calcium_Channel;Galaxy_STAR_calcium,Calcium_genes_analysis:Calcium_Channel;Categorized_calcium:Ca pumps/exchangers;Curated_258:Ca_pumps;Galaxy_STAR_calcium:Galaxy_STAR_calcium;KEGG_calcium_cAMP:Calcium signaling pathway
ATP2C1,ATP2C1,Tier4_Expanded_Calcium_Associated_732,Calcium_genes_analysis;Curated_258,Ca_pumps;Calcium_Channel,Calcium_genes_analysis:Calcium_Channel;Curated_258:Ca_pumps
ATP2C2,ATP2C2,Tier4_Expanded_Calcium_Associated_732,Calcium_genes_analysis;Curated_258,Ca_pumps;Calcium_Channel,Calcium_genes_analysis:Calcium_Channel;Curated_258:Ca_pumps
AVPR1A,AVPR1A,Tier4_Expanded_Calcium_Associated_732,KEGG_calcium_cAMP,Calcium signaling pathway,KEGG_calcium_cAMP:Calcium signaling pathway
AVPR1B,AVPR1B,Tier4_Expanded_Calcium_Associated_732,KEGG_calcium_cAMP,Calcium signaling pathway,KEGG_calcium_cAMP:Calcium signaling pathway
BAD,BAD,Tier4_Expanded_Calcium_Associated_732,KEGG_calcium_cAMP,cGMP-PKG signaling pathway,KEGG_calcium_cAMP:cGMP-PKG signaling pathway
BDKRB1,BDKRB1,Tier4_Expanded_Calcium_Associated_732,KEGG_calcium_cAMP,Calcium signaling pathway,KEGG_calcium_cAMP:Calcium signaling pathway
BDKRB2,BDKRB2,Tier4_Expanded_Calcium_Associated_732,KEGG_calcium_cAMP,Calcium signaling pathway,KEGG_calcium_cAMP:Calcium signaling pathway
BDNF,BDNF,Tier4_Expanded_Calcium_Associated_732,KEGG_calcium_cAMP,cAMP signaling pathway,KEGG_calcium_cAMP:cAMP signaling pathway
BORCS8-MEF2B,BORCS8-MEF2B,Tier4_Expanded_Calcium_Associated_732,KEGG_calcium_cAMP,cGMP-PKG signaling pathway,KEGG_calcium_cAMP:cGMP-PKG signaling pathway
BRAF,BRAF,Tier4_Expanded_Calcium_Associated_732,Categorized_calcium;Galaxy_STAR_calcium;KEGG_calcium_cAMP,Galaxy_STAR_calcium;Other Ca-related;cAMP signaling pathway,Categorized_calcium:Other Ca-related;Galaxy_STAR_calcium:Galaxy_STAR_calcium;KEGG_calcium_cAMP:cAMP signaling pathway
BVES,BVES,Tier4_Expanded_Calcium_Associated_732,KEGG_calcium_cAMP,cAMP signaling pathway,KEGG_calcium_cAMP:cAMP signaling pathway
CABIN1,CABIN1,Tier4_Expanded_Calcium_Associated_732,Categorized_calcium;Galaxy_STAR_calcium,Calcineurin;Galaxy_STAR_calcium,Categorized_calcium:Calcineurin;Galaxy_STAR_calcium:Galaxy_STAR_calcium
CABP1,CABP1,Tier4_Expanded_Calcium_Associated_732,Calcium_genes_analysis;Curated_258,Ca_sensors;Calcium_Signaling,Calcium_genes_analysis:Calcium_Signaling;Curated_258:Ca_sensors
CABP2,CABP2,Tier4_Expanded_Calcium_Associated_732,Calcium_genes_analysis;Curated_258,Ca_sensors;Calcium_Signaling,Calcium_genes_analysis:Calcium_Signaling;Curated_258:Ca_sensors
CABP4,CABP4,Tier4_Expanded_Calcium_Associated_732,Calcium_genes_analysis;Curated_258,Ca_sensors;Calcium_Signaling,Calcium_genes_analysis:Calcium_Signaling;Curated_258:Ca_sensors
CABP5,CABP5,Tier4_Expanded_Calcium_Associated_732,Calcium_genes_analysis;Curated_258,Ca_sensors;Calcium_Signaling,Calcium_genes_analysis:Calcium_Signaling;Curated_258:Ca_sensors
CABP7,CABP7,Tier4_Expanded_Calcium_Associated_732,Calcium_genes_analysis,Calcium_Signaling,Calcium_genes_analysis:Calcium_Signaling
CACNA1A,CACNA1A,Tier4_Expanded_Calcium_Associated_732,Calcium_genes_analysis;Curated_258;KEGG_calcium_cAMP,Calcium signaling pathway;Calcium_Channel;VGCC,Calcium_genes_analysis:Calcium_Channel;Curated_258:VGCC;KEGG_calcium_cAMP:Calcium signaling pathway
CACNA1B,CACNA1B,Tier4_Expanded_Calcium_Associated_732,Calcium_genes_analysis;Curated_258;KEGG_calcium_cAMP,Calcium signaling pathway;Calcium_Channel;VGCC,Calcium_genes_analysis:Calcium_Channel;Curated_258:VGCC;KEGG_calcium_cAMP:Calcium signaling pathway
CACNA1C,CACNA1C,Tier4_Expanded_Calcium_Associated_732,Calcium_genes_analysis;Curated_258;KEGG_calcium_cAMP,Calcium signaling pathway;Calcium_Channel;VGCC,Calcium_genes_analysis:Calcium_Channel;Curated_258:VGCC;KEGG_calcium_cAMP:Calcium signaling pathway
CACNA1D,CACNA1D,Tier4_Expanded_Calcium_Associated_732,Calcium_genes_analysis;Curated_258;KEGG_calcium_cAMP,Calcium signaling pathway;Calcium_Channel;VGCC,Calcium_genes_analysis:Calcium_Channel;Curated_258:VGCC;KEGG_calcium_cAMP:Calcium signaling pathway
CACNA1E,CACNA1E,Tier4_Expanded_Calcium_Associated_732,Calcium_genes_analysis;Curated_258;KEGG_calcium_cAMP,Calcium signaling pathway;Calcium_Channel;VGCC,Calcium_genes_analysis:Calcium_Channel;Curated_258:VGCC;KEGG_calcium_cAMP:Calcium signaling pathway
CACNA1F,CACNA1F,Tier4_Expanded_Calcium_Associated_732,Calcium_genes_analysis;Curated_258;KEGG_calcium_cAMP,Calcium signaling pathway;Calcium_Channel;VGCC,Calcium_genes_analysis:Calcium_Channel;Curated_258:VGCC;KEGG_calcium_cAMP:Calcium signaling pathway
CACNA1G,CACNA1G,Tier4_Expanded_Calcium_Associated_732,Calcium_genes_analysis;Curated_258;KEGG_calcium_cAMP,Calcium signaling pathway;Calcium_Channel;VGCC,Calcium_genes_analysis:Calcium_Channel;Curated_258:VGCC;KEGG_calcium_cAMP:Calcium signaling pathway
CACNA1H,CACNA1H,Tier4_Expanded_Calcium_Associated_732,Calcium_genes_analysis;Curated_258;KEGG_calcium_cAMP,Calcium signaling pathway;Calcium_Channel;VGCC,Calcium_genes_analysis:Calcium_Channel;Curated_258:VGCC;KEGG_calcium_cAMP:Calcium signaling pathway
CACNA1I,CACNA1I,Tier4_Expanded_Calcium_Associated_732,Calcium_genes_analysis;Curated_258;KEGG_calcium_cAMP,Calcium signaling pathway;Calcium_Channel;VGCC,Calcium_genes_analysis:Calcium_Channel;Curated_258:VGCC;KEGG_calcium_cAMP:Calcium signaling pathway
CACNA1S,CACNA1S,Tier4_Expanded_Calcium_Associated_732,Calcium_genes_analysis;Curated_258;KEGG_calcium_cAMP,Calcium signaling pathway;Calcium_Channel;VGCC,Calcium_genes_analysis:Calcium_Channel;Curated_258:VGCC;KEGG_calcium_cAMP:Calcium signaling pathway
CACNA2D1,CACNA2D1,Tier4_Expanded_Calcium_Associated_732,Calcium_genes_analysis;Curated_258,Calcium_Channel;VGCC,Calcium_genes_analysis:Calcium_Channel;Curated_258:VGCC
CACNA2D2,CACNA2D2,Tier4_Expanded_Calcium_Associated_732,Calcium_genes_analysis;Curated_258,Calcium_Channel;VGCC,Calcium_genes_analysis:Calcium_Channel;Curated_258:VGCC
CACNA2D3,CACNA2D3,Tier4_Expanded_Calcium_Associated_732,Calcium_genes_analysis;Curated_258,Calcium_Channel;VGCC,Calcium_genes_analysis:Calcium_Channel;Curated_258:VGCC
